network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_ICMP,protocol_type_TCP,protocol_type_UDP,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown,encryption_used_AES,encryption_used_DES,encryption_used_Unencrypted,succeeded_logins,login_attempts_per_session_duration,log_session_duration,log_login_attempts_per_session_duration
393,3,299.0532400013719,0.4924192134607583,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.010031658576868245,5.703959925582094,0.009981675487532022
558,3,168.53161788842613,0.4389580439164326,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0.017800814099975623,5.1330394456396915,0.01764423503469982
200,5,273.44437827275334,0.1928772218988325,1,0,1,0,1,0,0,0,0,0,1,1,0,0,4,0.018285254323322148,5.614748611174349,0.01812008941040698
756,4,628.2836320563902,0.334748140423678,2,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0.006366551340686509,6.444582080432019,0.006346370462474262
366,1,17.045183220779307,0.586594616242899,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.05866760052076929,2.8928787915915177,0.057011136820391765
644,1,53.15246921689919,0.306783540009938,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.01881380140439575,3.991803571980763,0.018639010757356758
246,5,1548.9067548326157,0.2363942147860449,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0.0032280832815790327,7.3459500499312105,0.0032228842064363264
633,3,591.0509415968685,0.255166735388126,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.00507570462859727,6.383592681176627,0.005062866662682606
634,1,2193.2579905333337,0.105288560521172,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0004559427136781252,7.6935992230439645,0.0004558388033826087
576,3,2.62478872835281,0.1911036034156805,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1.142949132474618,1.2877960047744785,0.7621829796136506
301,6,0.5,0.1544192195174104,2,0,0,0,1,0,1,0,0,0,0,1,0,0,4,12.0,0.4054651081081644,2.5649493574615367
549,7,1076.4186636293823,0.346483541921264,1,0,1,0,0,1,1,0,0,0,0,1,0,0,6,0.0065030459211827115,6.982323332937849,0.006481992343684145
263,4,517.3968016017948,0.5605663748716541,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.007731010295418349,6.250740975269408,0.007701279171425163
449,9,1960.852734487289,0.5017927036174349,2,0,1,0,1,0,1,0,0,0,0,0,1,0,7,0.0045898398394274426,7.58164457843327,0.004579338644825606
705,7,1235.6094202611855,0.4319081269495977,0,0,1,0,1,0,1,0,0,0,0,1,0,0,7,0.005665220647573508,7.120128574967994,0.005649233636624007
659,5,560.883263370097,0.3313511920055956,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0.008914510962508015,6.331294111894332,0.00887501128297836
503,5,520.873624226089,0.2359489679452201,2,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0.009599257415709946,6.257425459388163,0.009553477281274467
305,1,1333.5706853025488,0.4647148311686507,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0007498665132798182,7.196364935072078,0.0007495855038568782
629,3,1302.5149123088852,0.4850286583121524,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0.0023032365861225274,7.172819673514397,0.002300588202526464
503,2,259.41577970778303,0.5429114835380167,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.00770963124237425,5.562279506454588,0.007680063907026616
64,1,898.250692842741,0.3915642051075569,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.00111327495538606,6.80156185304276,0.0011126557243632297
656,2,824.4689556544058,0.1490417966608474,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.002425803890229608,6.7159516559351715,0.0024228663775666933
495,2,1550.8231571187075,0.1091842364554567,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0012896376939043285,7.347185749095449,0.0012888068254829977
740,3,1623.4829693116317,0.2006594885788686,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0.001847878947120721,7.392944871404851,0.0018461737191991306
280,4,249.8865831667176,0.1762132174624482,3,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0.016007261971849474,5.525000977118784,0.015880496740834173
64,3,1694.4956961250816,0.5394494005664893,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0.0017704382530214174,7.435730423152021,0.0017688728745491565
555,4,2067.6520591245217,0.2873870934291432,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0.0019345614666394435,7.6346524949832775,0.0019326926124926514
558,1,92.90052687848204,0.2722301383798328,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.010764201599287416,4.542235997257922,0.010706679995847497
161,6,682.1762015509092,0.3538881789442412,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0.008795381583759683,6.526752808072142,0.008756927529385398
304,3,458.8187958485193,0.2677332839566818,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0.0065385289947678185,6.130832489807025,0.0065172455386811375
1051,3,411.3111563877868,0.4307927502548286,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.007293748184091512,6.021778298254813,0.007267277438840745
438,1,976.161412333056,0.2989570205071584,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0010244207437066879,6.884651850610726,0.0010238963828568194
646,6,111.01284213298813,0.3059544194048922,1,1,0,0,0,1,1,0,0,0,0,1,0,0,5,0.054047800999566194,4.718613526623601,0.05263780108279837
369,3,1371.597930006934,0.5109916317451851,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0.002187229897601868,7.224460522391606,0.002184841392461886
81,4,21.56767483368555,0.5250881991696927,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0.18546273675049038,3.1165185653047547,0.17013319351179992
465,8,690.7705299681097,0.1295954810667712,1,0,1,0,1,0,0,0,1,0,0,0,1,0,7,0.011581269977411065,6.5392542965325475,0.011514720396525383
446,6,204.2854983873412,0.4383916989514466,1,0,0,0,0,1,1,0,0,0,0,1,0,0,5,0.029370660410870348,5.324401685326142,0.028947606189450057
420,3,880.8175577194094,0.067220755856677,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0034059266572382192,6.781985183951977,0.003400139625455418
477,3,596.2801109439558,0.2025051080353948,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0.005031192462969755,6.39238620091491,0.005018578305979592
552,4,6642.410820489194,0.6270444565695662,1,0,1,0,1,0,1,0,0,0,0,0,1,0,3,0.0006021909978319305,8.801380788367727,0.0006020097535917786
469,4,1586.2732688132298,0.5015371911534849,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4,0.0025216336167554533,7.369772897771885,0.0025184596333360093
247,5,328.34120674273566,0.2569318468404034,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.015228061228140752,5.797094315907557,0.015113278119702122
597,5,601.4391293107121,0.4744939525292471,3,1,1,0,1,0,0,0,1,0,0,1,0,0,2,0.008313393253495697,6.400986630071228,0.008279027333372161
110,3,305.9600591002582,0.0736120795264196,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0.009805201400542769,5.726717638472748,0.009757442350924272
89,2,1043.8997799028318,0.3599076343236942,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0.0019158927308004258,6.951676255400587,0.0019140597491465344
647,5,439.1171480743896,0.6198782075998713,2,0,1,0,1,0,1,0,0,0,0,0,1,0,3,0.011386483133090862,6.087040937098843,0.011322145062961439
601,2,98.1299230780244,0.7119800009623677,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.020381143052662677,4.596431344073804,0.020176227158532557
488,10,864.941441216944,0.5154186331800417,0,0,1,0,1,0,0,1,0,0,0,0,1,0,10,0.011561476330617632,6.763817286434245,0.011495153169417769
220,4,8.901376711627194,0.2353790560821082,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.449368690887456,2.2926738092528756,0.37112807602979736
358,7,282.2488796882655,0.096667601354739,1,0,1,0,1,0,0,1,0,0,0,0,1,0,6,0.024800807031479688,5.646325944695582,0.024498259101521237
447,6,1901.3562725399088,0.524251497673729,1,0,0,0,0,1,0,0,0,1,0,1,0,0,5,0.003155642152212198,7.550848540253882,0.003150673563496975
180,4,79.12671032627708,0.5935849555234979,1,0,1,0,1,0,0,0,1,0,0,0,0,1,3,0.05055182988786083,4.383609260738784,0.049315578389356435
352,5,561.6304548436813,0.087812763196539,3,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0.008902651123845574,6.332623026911453,0.008863256165730457
630,5,1268.1416224008744,0.2924030745591573,2,0,1,0,1,0,1,0,0,0,0,1,0,0,3,0.003942777298432873,7.146096063064128,0.003935024922600109
785,2,1878.920995365474,0.1001003795914571,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0010644407108830964,7.5389850311992035,0.0010638745955647837
416,3,656.490488460042,0.6983001597029236,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3,0.004569753945768855,6.488430297726814,0.004559344321107981
651,2,133.0150204095501,0.1181959627361974,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.015035895899891964,4.897951886277587,0.014923977287021753
117,6,2262.2432963525785,0.4831977970050545,1,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0.0026522346246638535,7.72455415039494,0.002648723656981617
631,1,1106.667304158292,0.1641041611035507,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0009036139373075445,7.010011555212914,0.0009032059240062006
339,7,402.9083714729896,0.2043974112738329,1,0,1,0,1,0,0,0,1,0,0,0,0,1,6,0.017373677231894574,6.0011880489527165,0.017224480486702224
561,3,259.4555359468107,0.3994472981115804,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0115626748492852,5.562432159280382,0.01149633798911049
450,2,39.113986626438646,0.3474730546980906,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0.0511326042804372,3.6917250671749238,0.04986825356543663
764,3,169.99157219295793,0.7038952972521814,2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.017647933725765483,5.141614269866795,0.01749401717766861
325,2,1202.8994277705472,0.4634356779617302,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0016626493901545855,7.093321090627758,0.0016612687188270025
625,4,91.9944141314896,0.1546756718456211,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0.04348090085429224,4.532539428247134,0.042562144400958915
444,5,110.86963819121758,0.4315991493604283,2,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0.04509800953238855,4.7173342486640815,0.04411067004506773
468,4,174.45784740309688,0.4701671180017293,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0.02292817468255082,5.167398828319367,0.022669274028128638
463,3,402.473458613095,0.298120105020994,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0.007453907669683019,6.000110707635996,0.007426264580941177
330,6,167.6599635984962,0.3514601562063983,0,0,1,0,1,0,0,1,0,0,0,0,1,0,6,0.035786718971074716,5.127884638318749,0.03516125292417199
497,7,1877.2588755610395,0.0942106541860939,0,1,1,0,1,0,0,1,0,0,0,1,0,0,7,0.003728841073082141,7.538100496679894,0.003721906179272947
487,1,238.3533234077925,0.4519462419978581,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.004195452304598775,5.477940800880171,0.004186675933247225
548,6,2015.4753791701903,0.0675404254507662,2,1,0,0,1,0,0,1,0,0,0,0,1,0,4,0.0029769651676272595,7.609106404553881,0.0029725427815083323
516,3,3356.7309315530474,0.1569642057546496,2,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0008937266826483468,8.11902070683718,0.0008933275467512723
659,4,1124.5558108144735,0.4776767899239828,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0.0035569599672451565,7.026032246691307,0.003550648946079751
684,6,5.971881899211245,0.3272510223388109,2,0,1,0,1,0,0,0,0,0,1,0,0,1,4,1.0047084154146566,1.9418851882158585,0.6954986214618812
289,4,219.57065322752337,0.318359409343483,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0.018217370769740903,5.396218066363038,0.018053422613350155
673,4,248.85163395194024,0.4565976350691452,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0.0160738345835917,5.52086727750043,0.01594601835006413
262,4,626.028021209319,0.3451060859809576,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.006389490349446448,6.440991230558265,0.0063691640929846634
617,11,137.95436386513555,0.4447455335321615,0,0,1,0,0,1,1,0,0,0,0,0,1,0,11,0.07973651352380286,4.9341455617056855,0.07671704241141863
623,4,64.28733887668685,0.0812105377327206,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.062220649818351084,4.178798125854901,0.06036166942946349
117,1,155.21519711337933,0.4192596754633651,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0.006442668105942839,5.051234525332241,0.006422002831957883
518,5,317.22645390823664,0.2708796546586687,2,1,0,0,1,0,1,0,0,0,0,0,0,1,3,0.015761611109035498,5.762763248551896,0.01563868689005281
406,6,40.36962361477574,0.1261772572579211,1,0,0,0,1,0,1,0,0,0,0,1,0,0,5,0.14862660244877615,3.7225468824086247,0.13856696993971368
348,2,173.89245416952684,0.3540096090840475,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.011501361629241315,5.164171237409032,0.01143572377329023
770,9,146.67683246743388,0.2570993643491597,2,0,1,0,0,1,0,0,0,0,1,0,0,1,7,0.06135938340499845,4.995026321902048,0.059550523678325126
369,5,1183.9895099267187,0.2409576688518054,4,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.004223010388250372,7.077489201147533,0.004214118504768279
338,3,148.65316727277676,0.6072527095998842,1,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0.020181204713217018,5.008320398610504,0.019980263197613257
515,1,1254.4046596724745,0.3595604578483179,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.0007971909162559236,7.135213237579964,0.0007968733283516966
637,2,567.7174870274173,0.4473486556711478,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.00352287897713359,6.343383802965062,0.003516688174362003
471,3,1134.5721362755178,0.5927370692756232,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.0026441685848624477,7.034891887731673,0.00264067892126221
733,4,478.78890467507154,0.3336525495906176,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4,0.008354412478949542,6.173346225242569,0.008319707533991125
606,1,1850.554322873528,0.2557759484917378,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0005403786247394277,7.523780739849551,0.0005402326727875664
64,2,258.9444443959098,0.1009432034394369,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.007723664451136575,5.5604679327833395,0.007693989655690725
394,3,1164.7105644818726,0.4136686742782681,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0.002575747221228791,7.061086106664057,0.002572435669615963
387,4,142.74651378397022,0.2893106100900233,2,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0.0280217001029778,4.968051427445778,0.027636275859769813
595,3,1714.0375933057878,0.2800928701568254,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.0017502533268328345,7.4471902796547145,0.0017487234183702445
64,4,23.08254051875066,0.4367042133096585,2,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0.17329115037188722,3.1814871181459177,0.1598127489080333
1009,8,489.1595636851932,0.296526336577615,1,1,1,0,0,1,0,0,1,0,0,1,0,0,7,0.016354581600593082,6.194730978269282,0.01622228590915889
606,3,437.5191830458677,0.4116047513908731,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0.00685684220544335,6.083403557824279,0.006833440974392156
529,3,782.0876815478695,0.475908914102728,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0.0038358870377072653,6.663244671263955,0.003828548782848981
736,4,465.1892793990784,0.2197937742837341,2,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0.008598650435726109,6.144591730625279,0.008561892602608843
968,2,711.2881382995658,0.4206171600516342,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0028118000178960958,6.568482518170606,0.002807854302869664
674,5,1582.6811135023006,0.4202401782564971,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,0.003159196099165893,7.3675072348739405,0.0031542163244694214
689,4,122.54754063333436,0.3227006045838786,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0.032640393918374186,4.816626026395413,0.03211901134866929
526,1,223.9270310222908,0.0477251186765215,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004465740448728832,5.415776043038076,0.0044557986172882435
471,4,1298.9102796069285,0.0866140958242,2,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0.0030795044606240743,7.170050525380958,0.003074772499004888
404,2,207.0828814206509,0.5399091634905356,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0.009657968762455874,5.337936468702394,0.009611628710425072
334,4,1888.629088501982,0.4180846812115496,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0.0021179383629914912,7.54413583932439,0.002115698693300844
362,1,622.6353161224586,0.4948162244248963,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0016060765814371542,6.43556576823313,0.0016047882197316727
229,5,68.32808821402298,0.3312629004418101,3,0,1,0,0,1,1,0,0,0,0,0,1,0,2,0.07317634856603304,4.238850137412261,0.07062280109133284
484,6,16.701341340978416,0.21295117390973,2,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.3592525820233611,2.8736404186846563,0.3069349766362481
163,3,1151.434095859231,0.2721772394814616,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.002605446556419123,7.049631589599515,0.0026020582646060467
538,5,1552.305028574071,0.2320405174544676,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.0032210164290925095,7.348140216337537,0.003215840068124947
492,3,219.40696153758367,0.4756124431901,1,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0.013673221574084422,5.395475662703635,0.013580586537697404
529,11,220.37084981664285,0.2940290931690169,1,0,1,0,1,0,1,0,0,0,0,0,0,1,10,0.049915857787690296,5.399839348628079,0.048710025518121106
395,4,2465.068805536965,0.5462070459175299,2,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0.0016226727590789019,7.810380585012647,0.0016213576481083282
1115,3,854.1262172570379,0.4410269497193359,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3,0.0035123614512551486,6.751249080564479,0.0035062075154610735
772,3,146.76731073324467,0.1835224391232026,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0.0204405189753229,4.9956388117463835,0.02023441541062899
251,1,476.2168783514192,0.5035712981847488,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0020998835729254864,6.167971059152798,0.002097681899049355
546,3,1930.2424933957209,0.160912760298729,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0.0015542088676756569,7.565918853723664,0.0015530023350475023
378,6,776.5430382895307,0.343201984362723,3,0,1,1,0,0,1,0,0,0,0,0,1,0,3,0.007726551786770286,6.656138997234597,0.007696854857331977
297,3,418.6824790922363,0.1689499111676704,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.00716533447137418,6.039498423202327,0.007139785434662635
231,3,130.9884413334733,0.4608281897285098,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.02290278416522671,4.88271435309677,0.022644452312321078
586,8,1035.7071230146844,0.2946920831729384,2,0,1,0,1,0,1,0,0,0,0,0,1,0,6,0.00772419134930153,6.943804741159792,0.007694512515325558
363,3,258.77219227526643,0.5557782294741365,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0.011593208580962126,5.559805063385686,0.011526522249185867
693,3,667.6040176357502,0.5030437973973639,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.004493681764564848,6.50519198299539,0.004483615322323564
698,4,733.3130350460395,0.2686329711367215,3,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0.005454696437720991,6.598935415962868,0.005439873459905557
774,6,648.5532632149018,0.4890397812575458,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,0.009251360436084748,6.476284839237762,0.009208828717391062
329,4,226.41335549957503,0.6553488618515649,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0.01766680234553349,5.426769310900418,0.017512558408107465
595,3,985.5538482569068,0.4212764939622831,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.0030439737060597247,6.894217909129474,0.003039350198279377
626,2,667.8607775708646,0.11778724975249,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.002994636108553008,6.505575933196081,0.002990161117595407
405,1,413.5862054000844,0.0581919082390377,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0024178756132174324,6.02728092737889,0.00241495725518147
345,2,42.83105311348216,0.5643787061768053,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0.04669509280336722,3.780342541371869,0.045637669612592434
821,5,321.8924882324421,0.3993511382454166,2,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0.015533136630356673,5.7773194140450155,0.015413732358076021
545,4,347.64433582961925,0.1980620521309442,0,1,0,0,1,0,1,0,0,0,0,0,1,0,4,0.011506012288261192,5.854052307527937,0.011440321541029336
627,1,1252.9623876032472,0.1570004543522586,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.0007981085544897074,7.134063726806234,0.0007977902352149635
335,5,576.3276643359039,0.2017412194671263,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,0.008675620327477157,6.358409981126449,0.008638203387814347
256,6,2151.997690979104,0.5607554737277227,3,1,1,0,1,0,1,0,0,0,0,0,0,1,3,0.0027881070807609246,7.674616424897046,0.0027842275196289846
386,4,1111.3744931233064,0.7509675042102546,2,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0.003599146844515715,7.014252192506223,0.003592685414627065
475,3,617.7603600809845,0.6741988117110131,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.004856252025634534,6.427718057307955,0.004844498470557252
287,1,147.99046036313976,0.1925104315287027,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.006757192305140445,5.003882279487351,0.006734464806490668
498,4,199.829483890658,0.3297235408661155,1,1,0,0,1,0,1,0,0,0,0,1,0,0,3,0.020017066161211256,5.302456209163584,0.019819358686808487
162,5,139.55830134223405,0.3459285081330272,1,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0.03582732056718483,4.945622358875782,0.035200450955601016
275,4,467.93767405851776,0.406411236876231,3,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0.00854814694723593,6.150469868482246,0.00851181842003943
634,3,1025.6192186608498,0.4917512822687656,2,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0029250621921039052,6.9340263706414556,0.0029207925216980313
620,4,1139.4456616998336,0.5166182651844425,2,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0.0035104789411658033,7.039174396310447,0.0035043315925254105
421,4,80.87457789977661,0.3079429677667946,3,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0.049459299867468595,4.405188538519551,0.04827507902868163
296,3,548.0016908588299,0.2671289622025455,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0.005474435663325037,6.308101521393366,0.005459505405447125
294,4,525.3605703867405,0.184386272016508,2,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0.007613818442932304,6.2659864729251336,0.007584979617178161
425,6,462.2658784685716,0.5287852184955946,1,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0.01297954333094461,6.138301140818897,0.012896030917473631
628,4,286.7308751042962,0.7567171631793702,2,1,1,0,1,0,0,1,0,0,0,1,0,0,2,0.013950363728862578,5.662025581811249,0.013853953013124977
685,3,516.7178941335211,0.0874616962377097,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0.005805875960674188,6.249430487987971,0.005789086815292206
400,2,581.539783923005,0.0693400942288541,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0034391456187368896,6.36739748168788,0.003433245281652416
269,7,732.425149118762,0.1299396495754125,2,0,1,1,0,0,1,0,0,0,0,0,1,0,5,0.009557290609726125,6.59772554618478,0.009511908631205305
553,6,379.0360602792881,0.4107933516391776,2,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.015829628441101286,5.940266143689952,0.01570564655277144
335,8,2321.802803664834,0.5806474003838367,0,0,1,0,1,0,0,0,0,0,1,1,0,0,8,0.003445598389050291,7.7505298405166405,0.0034396759153324918
396,1,331.0059081509405,0.3359516583681566,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0030210941115407356,5.805152764393511,0.00301653977713499
765,6,1803.42400005648,0.1190819803745324,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,0.0033270046310862507,7.497996706297304,0.003321482396122971
665,6,1292.5801843240422,0.2831487116915567,2,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0.00464187837069289,7.165168989905036,0.00463113807722103
531,2,500.7957235951024,0.3608063698523283,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.003993644325958776,6.218193111765881,0.003985690896869985
245,3,548.6392031984876,0.3268013175357474,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.005468074433089053,6.309262068783619,0.005453178789739249
542,4,1631.3253563385135,0.4166620468208148,1,1,0,0,1,0,1,0,0,0,0,1,0,0,3,0.0024519940087107716,7.397760876155928,0.002448992776402672
712,1,542.9616242240226,0.244550017853231,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0018417507893475106,6.298878700661778,0.0018400568459246648
424,2,909.9978627284754,0.2272000319156925,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.0021978073596825125,6.814540551185281,0.0021953957139960525
770,9,1325.655129227192,0.3151764120236681,1,1,1,0,0,1,0,0,1,0,0,1,0,0,8,0.0067890960488695635,7.190416113010141,0.0067661539153195185
758,3,1907.741125652556,0.6220524560998457,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0015725404037583081,7.5541992072240935,0.001571305256807027
832,2,196.8883901657182,0.0151349170840189,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0.010158039274518057,5.28770318573211,0.010106793141531638
561,5,2962.8946920951694,0.2120214074566629,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0.001687538883288599,7.994259456802072,0.001686116589439923
617,5,2689.586792534428,0.4827373227894434,2,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0.0018590216214173345,7.897514587295779,0.001857295779310384
782,2,282.3227589236872,0.3363060191218806,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.007084090590587515,5.64658673867398,0.007059116298239052
589,5,760.9710413119886,0.3367084711691129,2,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0.00657055226619335,6.63590855143692,0.006549060279100642
399,4,38.44342679945222,0.5043573882325232,2,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0.10404899700712934,3.6748674123558778,0.09898432821711817
410,5,146.9722686247736,0.4316331816134992,2,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0.03402002327912085,4.997024882050449,0.03345414077216507
547,6,701.3045098263585,0.4607240363071263,1,1,0,0,0,1,1,0,0,0,0,1,0,0,5,0.008555484694495387,6.554367084654194,0.008519093948321054
241,5,840.1005721603289,0.4020090720270285,1,0,1,0,1,0,0,1,0,0,0,1,0,0,4,0.005951668366493835,6.734711239220602,0.005934027150161075
471,2,611.8915454809114,0.2989441213235477,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032685530871784077,6.418187996108587,0.003263222978873147
719,5,975.8708220715264,0.2484005193360118,1,1,0,1,0,0,0,0,1,0,0,1,0,0,4,0.005123628954687125,6.884354424336424,0.005110547830712353
