browser_type_Unknown,browser_type_Chrome,login_attempts,ip_reputation_score,failed_logins,succeeded_logins,attack_detected
0,0,5,0.2202889653338243,3,2,1
0,1,4,0.5433888021177672,3,1,1
0,0,5,0.1886099842378873,0,5,0
0,0,5,0.3249031800856131,3,2,1
0,1,4,0.1961246902224134,1,3,0
0,1,2,0.0935456972016541,1,1,1
0,0,9,0.4925475100507547,2,7,1
0,0,5,0.4120743649506484,1,4,0
0,0,7,0.1470508053597191,0,7,1
0,0,3,0.3664869978251636,2,1,0
0,0,4,0.3676286655848296,2,2,0
0,0,5,0.1604628818829098,2,3,0
0,1,4,0.4894427931140773,1,3,0
0,1,3,0.5409147627672882,2,1,0
0,1,4,0.3626800024636551,4,0,1
0,0,4,0.3529281684074296,3,1,1
0,1,4,0.1570967281025776,2,2,1
0,0,4,0.1322541836633892,2,2,1
0,1,2,0.325309796371983,1,1,0
0,1,3,0.5127914251480532,1,2,0
0,1,5,0.4563461366698156,3,2,1
0,1,1,0.6085954325725536,2,0,1
0,1,5,0.1575800751497642,2,3,1
0,0,3,0.553713163914464,1,2,0
0,1,3,0.4506245715114987,1,2,0
0,1,6,0.5989572933612746,0,6,1
0,1,4,0.2223498717572516,2,2,0
0,1,2,0.2558313006270477,3,0,1
0,1,2,0.0822208941290279,2,0,1
0,0,1,0.5458925892280478,0,1,0
0,0,3,0.4924192134607583,2,1,0
0,0,3,0.4389580439164326,1,2,0
1,0,5,0.1928772218988325,1,4,1
0,1,4,0.334748140423678,2,2,0
0,1,1,0.586594616242899,1,0,0
0,0,1,0.306783540009938,3,0,1
0,0,5,0.2363942147860449,1,4,0
0,0,3,0.255166735388126,2,1,0
0,0,1,0.105288560521172,1,0,0
0,1,3,0.1911036034156805,1,2,0
0,1,6,0.1544192195174104,2,4,0
0,1,7,0.346483541921264,1,6,1
0,1,4,0.5605663748716541,4,0,1
0,1,9,0.5017927036174349,2,7,1
0,1,7,0.4319081269495977,0,7,1
0,0,5,0.3313511920055956,1,4,0
0,1,5,0.2359489679452201,2,3,0
0,1,1,0.4647148311686507,1,0,0
0,1,3,0.4850286583121524,0,3,0
0,1,2,0.5429114835380167,2,0,0
0,0,1,0.3915642051075569,1,0,1
0,1,2,0.1490417966608474,1,1,0
0,0,2,0.1091842364554567,2,0,0
0,0,3,0.2006594885788686,1,2,0
0,0,4,0.1762132174624482,3,1,1
0,0,3,0.5394494005664893,1,2,0
0,0,4,0.2873870934291432,1,3,0
0,1,1,0.2722301383798328,2,0,1
0,1,6,0.3538881789442412,1,5,0
0,0,3,0.2677332839566818,0,3,0
0,1,3,0.4307927502548286,2,1,0
0,0,1,0.2989570205071584,2,0,0
0,1,6,0.3059544194048922,1,5,0
0,1,3,0.5109916317451851,1,2,0
0,1,4,0.5250881991696927,0,4,0
0,0,8,0.1295954810667712,1,7,1
0,1,6,0.4383916989514466,1,5,0
0,0,3,0.067220755856677,2,1,0
0,0,3,0.2025051080353948,1,2,0
0,1,4,0.6270444565695662,1,3,1
0,1,4,0.5015371911534849,0,4,0
0,1,5,0.2569318468404034,1,4,0
0,0,5,0.4744939525292471,3,2,1
0,1,3,0.0736120795264196,1,2,0
0,0,2,0.3599076343236942,0,2,0
0,1,5,0.6198782075998713,2,3,1
0,0,2,0.7119800009623677,1,1,1
0,0,10,0.5154186331800417,0,10,1
0,1,4,0.2353790560821082,4,0,1
0,0,7,0.096667601354739,1,6,1
0,0,6,0.524251497673729,1,5,0
0,0,4,0.5935849555234979,1,3,1
0,0,5,0.087812763196539,3,2,1
0,1,5,0.2924030745591573,2,3,1
0,1,2,0.1001003795914571,2,0,0
0,1,3,0.6983001597029236,0,3,1
0,0,2,0.1181959627361974,2,0,0
0,0,6,0.4831977970050545,1,5,0
0,1,1,0.1641041611035507,1,0,0
0,0,7,0.2043974112738329,1,6,1
0,1,3,0.3994472981115804,2,1,0
0,1,2,0.3474730546980906,0,2,0
0,0,3,0.7038952972521814,2,1,1
0,0,2,0.4634356779617302,1,1,0
0,1,4,0.1546756718456211,1,3,0
0,0,5,0.4315991493604283,2,3,0
0,1,4,0.4701671180017293,1,3,0
0,1,3,0.298120105020994,0,3,0
0,0,6,0.3514601562063983,0,6,1
0,0,7,0.0942106541860939,0,7,1
0,0,1,0.4519462419978581,2,0,0
0,0,6,0.0675404254507662,2,4,0
0,1,3,0.1569642057546496,2,1,1
0,1,4,0.4776767899239828,0,4,0
1,0,6,0.3272510223388109,2,4,1
0,1,4,0.318359409343483,0,4,0
0,0,4,0.4565976350691452,0,4,0
0,1,4,0.3451060859809576,0,4,0
0,1,11,0.4447455335321615,0,11,1
0,1,4,0.0812105377327206,0,4,0
0,1,1,0.4192596754633651,0,1,1
0,1,5,0.2708796546586687,2,3,0
0,1,6,0.1261772572579211,1,5,0
0,1,2,0.3540096090840475,3,0,1
1,0,9,0.2570993643491597,2,7,1
0,0,5,0.2409576688518054,4,1,1
0,0,3,0.6072527095998842,1,2,1
0,1,1,0.3595604578483179,1,0,1
0,0,2,0.4473486556711478,2,0,0
0,1,3,0.5927370692756232,2,1,0
0,1,4,0.3336525495906176,0,4,0
1,0,1,0.2557759484917378,1,0,0
0,1,2,0.1009432034394369,1,1,0
0,0,3,0.4136686742782681,1,2,0
0,1,4,0.2893106100900233,2,2,1
0,1,3,0.2800928701568254,2,1,0
0,1,4,0.4367042133096585,2,2,0
0,0,8,0.296526336577615,1,7,1
0,1,3,0.4116047513908731,1,2,0
0,0,3,0.475908914102728,0,3,0
0,0,4,0.2197937742837341,2,2,0
0,0,2,0.4206171600516342,2,0,0
0,1,5,0.4202401782564971,0,5,0
0,1,4,0.3227006045838786,1,3,0
0,1,1,0.0477251186765215,1,0,0
0,1,4,0.0866140958242,2,2,0
1,0,2,0.5399091634905356,0,2,0
0,0,4,0.4180846812115496,1,3,0
0,0,1,0.4948162244248963,2,0,1
0,1,5,0.3312629004418101,3,2,1
0,1,6,0.21295117390973,2,4,0
0,1,3,0.2721772394814616,2,1,0
0,1,5,0.2320405174544676,1,4,0
0,1,3,0.4756124431901,1,2,0
0,1,11,0.2940290931690169,1,10,1
0,0,4,0.5462070459175299,2,2,0
0,1,3,0.4410269497193359,0,3,0
0,1,3,0.1835224391232026,1,2,0
0,1,1,0.5035712981847488,2,0,0
0,1,3,0.160912760298729,0,3,0
0,1,6,0.343201984362723,3,3,1
0,1,3,0.1689499111676704,3,0,1
0,0,3,0.4608281897285098,4,0,1
0,1,8,0.2946920831729384,2,6,1
0,0,3,0.5557782294741365,0,3,0
0,0,3,0.5030437973973639,2,1,0
0,0,4,0.2686329711367215,3,1,1
1,0,6,0.4890397812575458,0,6,1
0,1,4,0.6553488618515649,1,3,1
0,0,3,0.4212764939622831,2,1,0
0,1,2,0.11778724975249,2,0,0
0,1,1,0.0581919082390377,1,0,0
0,0,2,0.5643787061768053,0,2,0
0,1,5,0.3993511382454166,2,3,0
0,1,4,0.1980620521309442,0,4,0
0,0,1,0.1570004543522586,0,1,0
0,1,5,0.2017412194671263,0,5,0
0,1,6,0.5607554737277227,3,3,1
0,0,4,0.7509675042102546,2,2,1
0,1,3,0.6741988117110131,2,1,1
0,1,1,0.1925104315287027,2,0,0
0,1,4,0.3297235408661155,1,3,0
0,1,5,0.3459285081330272,1,4,0
0,1,4,0.406411236876231,3,1,1
0,1,3,0.4917512822687656,2,1,1
0,1,4,0.5166182651844425,2,2,1
0,1,4,0.3079429677667946,3,1,1
0,0,3,0.2671289622025455,1,2,0
0,1,4,0.184386272016508,2,2,0
0,0,6,0.5287852184955946,1,5,0
0,0,4,0.7567171631793702,2,2,1
0,1,3,0.0874616962377097,1,2,0
0,0,2,0.0693400942288541,2,0,0
0,1,7,0.1299396495754125,2,5,1
0,1,6,0.4107933516391776,2,4,0
1,0,8,0.5806474003838367,0,8,1
0,0,1,0.3359516583681566,2,0,0
0,0,6,0.1190819803745324,0,6,0
0,1,6,0.2831487116915567,2,4,0
0,0,2,0.3608063698523283,3,0,1
0,0,3,0.3268013175357474,2,1,0
0,1,4,0.4166620468208148,1,3,0
0,0,1,0.244550017853231,1,0,0
0,1,2,0.2272000319156925,1,1,0
0,0,9,0.3151764120236681,1,8,1
0,0,3,0.6220524560998457,2,1,1
0,0,2,0.0151349170840189,0,2,0
0,0,5,0.2120214074566629,1,4,0
1,0,5,0.4827373227894434,2,3,1
0,1,2,0.3363060191218806,3,0,1
0,0,5,0.3367084711691129,2,3,0
0,1,4,0.5043573882325232,2,2,0
0,1,5,0.4316331816134992,2,3,0
0,1,6,0.4607240363071263,1,5,0
0,0,5,0.4020090720270285,1,4,1
0,1,2,0.2989441213235477,2,0,0
0,0,5,0.2484005193360118,1,4,0
0,0,4,0.6160128572291724,2,2,1
0,1,2,0.162427187198647,2,0,0
0,1,3,0.3797281020022466,2,1,1
0,1,5,0.1543220339086062,1,4,0
0,1,3,0.5685254671579197,1,2,0
0,1,3,0.3734856036839218,0,3,0
0,1,4,0.5499663932780195,1,3,0
0,1,4,0.5374229643946006,2,2,0
0,0,6,0.2361208487529185,2,4,0
0,1,4,0.4460306561717944,2,2,0
0,0,5,0.3195767567114956,2,3,0
0,1,5,0.253707352003619,1,4,0
0,1,8,0.3965512304713613,2,6,1
0,0,6,0.3160008775713928,1,5,0
0,1,8,0.4983046996614957,1,7,1
0,0,5,0.2425782214085445,2,3,1
0,1,5,0.2205609072367803,1,4,0
0,0,5,0.0486884753531743,2,3,0
0,1,4,0.2341687868633276,2,2,1
0,1,3,0.430710599778947,3,0,1
0,1,4,0.220772042313129,0,4,0
0,0,6,0.1229032111311183,1,5,0
0,0,6,0.257753398335644,1,5,0
0,1,1,0.2439866013922687,1,0,0
0,1,1,0.1741042161630276,1,0,0
0,1,8,0.292367119517921,2,6,1
0,1,2,0.6107827951553811,2,0,1
0,1,6,0.2546137595195675,2,4,0
0,1,1,0.3123611450934067,3,0,1
0,1,4,0.4619691365387477,0,4,0
0,0,4,0.348825121598909,2,2,1
0,1,6,0.4299170178143251,2,4,0
0,0,6,0.3873656525298526,3,3,1
0,1,6,0.165799158841592,0,6,0
0,0,3,0.5144189972799611,2,1,0
0,1,5,0.140299829068435,1,4,0
0,0,6,0.1688867888302097,3,3,1
0,1,2,0.6972710378568631,1,1,1
1,0,1,0.3394890260620486,2,0,0
0,0,4,0.1140057004077106,2,2,0
0,0,2,0.063912303032557,3,0,1
0,1,7,0.2319439893921313,1,6,1
0,1,4,0.6718836649906572,2,2,1
0,1,4,0.5340983545750324,0,4,1
0,0,2,0.2188562076765089,0,2,1
0,0,5,0.211289360937995,1,4,0
0,0,1,0.2060652599368017,2,0,0
0,0,9,0.4499626151376908,2,7,1
0,0,2,0.5533873013611007,1,1,0
1,0,5,0.4209910417968682,2,3,1
0,0,1,0.3896027162822164,2,0,0
0,1,4,0.3654364575726508,3,1,1
0,1,2,0.1305070538008182,3,0,1
1,0,5,0.6293477729884741,1,4,1
0,0,6,0.2759005569762788,0,6,0
0,0,6,0.4511742385371592,1,5,0
0,0,4,0.5797974229491801,0,4,0
0,1,6,0.2752788093025043,2,4,1
0,0,7,0.4018007748661445,0,7,1
0,1,5,0.213339362173149,1,4,0
0,1,1,0.6005594706116771,2,0,1
0,1,1,0.127037402303207,2,0,0
0,1,8,0.1851886945167796,2,6,1
0,0,1,0.2715531624610051,2,0,1
0,1,5,0.3093187884637184,2,3,0
0,1,5,0.3381410930060039,1,4,1
0,0,2,0.4044851612309331,3,0,1
1,0,3,0.385554090592994,1,2,0
0,0,4,0.5760780683056635,3,1,1
0,1,5,0.0804567018421325,2,3,1
1,0,4,0.1463046283868837,1,3,1
0,0,3,0.6558764912979657,2,1,1
0,1,1,0.1057010328955596,1,0,0
1,0,3,0.249916521856488,0,3,0
0,0,4,0.4372811651486431,0,4,0
0,0,2,0.2682802363014866,2,0,1
1,0,5,0.3573132087219579,2,3,1
0,1,8,0.237361038241357,1,7,1
0,1,1,0.1341955734892642,2,0,1
0,1,1,0.4558917219877528,1,0,0
0,0,3,0.1555499147262198,1,2,0
0,1,1,0.1896546084588323,1,0,0
0,1,6,0.1582129863809416,2,4,0
0,0,4,0.2290217133721244,1,3,0
0,1,10,0.2503175630795225,0,10,1
0,0,1,0.2014942069601852,4,0,1
0,1,2,0.3010567112993921,3,0,1
0,0,2,0.5443532197627995,2,0,0
1,0,5,0.1365984222026531,0,5,1
0,1,3,0.3210117770710053,1,2,0
0,1,8,0.1806959656955891,1,7,1
0,1,3,0.3776823400667462,3,0,1
0,1,2,0.0754680290901125,1,1,0
1,0,5,0.1862883950950616,2,3,1
0,1,3,0.2277553362947343,2,1,1
0,1,1,0.5502034627115255,2,0,0
0,0,7,0.2041941055395148,0,7,1
1,0,3,0.3300950126243719,2,1,1
0,1,4,0.5589777920605481,2,2,0
0,0,2,0.511389295486915,0,2,0
0,0,5,0.5194786223743137,2,3,0
0,1,5,0.195111947322541,1,4,0
0,1,1,0.1488059292385434,0,1,0
0,0,1,0.1826358015839497,1,0,0
0,0,4,0.0232395492731383,1,3,0
0,1,8,0.1935600127851865,1,7,1
0,0,2,0.7454746456559356,5,0,1
0,1,5,0.4972717215967941,0,5,0
0,1,4,0.2223658184867398,1,3,0
0,1,2,0.2615126252239953,2,0,0
0,1,8,0.5336403157124333,4,4,1
0,1,2,0.7821878519600308,1,1,1
0,0,4,0.4511407122570519,1,3,0
0,1,6,0.177700130370647,1,5,0
0,1,2,0.3637794526183188,0,2,0
0,1,6,0.3973842531254156,4,2,1
0,1,5,0.1223228415765508,1,4,0
0,1,2,0.2585804927744756,2,0,0
0,0,2,0.5071006501296956,1,1,0
0,0,2,0.1581840893913249,1,1,0
0,0,5,0.4664361197552779,0,5,0
0,1,5,0.0636708657400858,2,3,0
0,0,5,0.3492507651265139,2,3,0
1,0,7,0.3617424156186824,1,6,1
0,1,6,0.2563179836433328,2,4,0
0,0,2,0.3316627437586334,1,1,0
0,0,3,0.1899580524154175,1,2,0
0,1,4,0.1487399950433529,3,1,1
0,1,5,0.2620037169509615,1,4,0
0,1,4,0.0884020649770674,2,2,0
0,1,3,0.6774138169875081,2,1,1
0,1,3,0.0984938704402075,1,2,0
0,1,4,0.1244353107726363,1,3,1
0,0,4,0.68691580582967,2,2,1
0,0,4,0.3433426901704764,3,1,1
0,0,1,0.2459068906211991,2,0,0
1,0,4,0.0734017317816883,2,2,1
0,1,6,0.4997309339178831,0,6,0
0,1,3,0.201287724863104,1,2,0
0,1,5,0.3954245185023705,1,4,0
0,0,4,0.6189950839252745,0,4,1
0,1,4,0.180542554045715,1,3,0
0,1,3,0.3788515571125226,1,2,0
0,0,1,0.6051633847496292,2,0,1
0,0,2,0.4615261421255386,1,1,0
0,1,5,0.2938959977211065,2,3,0
0,0,1,0.097232556662071,2,0,0
0,1,3,0.7481549575859197,3,0,1
0,0,4,0.3939548831264681,0,4,0
0,0,3,0.6108855668917232,4,0,1
0,1,4,0.3586552148207131,0,4,0
0,0,6,0.3692700694503041,2,4,0
0,1,6,0.4850881896779607,1,5,0
0,0,4,0.197270624763888,1,3,0
0,0,5,0.345161034029322,1,4,1
0,0,3,0.5084561019080046,2,1,0
0,1,1,0.5164031572628087,1,0,0
0,1,5,0.1012420115244093,2,3,0
0,0,8,0.5235831538027632,3,5,1
0,0,3,0.1573467478509875,1,2,0
0,1,4,0.216666361683068,1,3,0
0,1,4,0.5057579406724211,0,4,0
0,0,2,0.3074460226432821,2,0,0
0,1,3,0.4211280053072943,1,2,0
0,0,2,0.2836984540807587,2,0,1
0,0,1,0.410546582087388,1,0,0
0,0,5,0.0951518837469431,0,5,0
0,1,2,0.045570497700865,1,1,0
0,1,4,0.4075758397425018,2,2,0
0,1,2,0.3150060875274867,1,1,1
0,0,4,0.1877151203403851,1,3,0
0,0,4,0.1184971491331998,2,2,0
0,0,3,0.3372337408935178,1,2,0
0,0,3,0.2078250553827016,1,2,1
0,1,5,0.6034567599330531,2,3,1
0,0,2,0.0858871608584949,1,1,1
0,1,3,0.5701712341223172,2,1,0
0,0,5,0.0531501666805249,2,3,1
0,0,6,0.6852365355961572,2,4,1
0,1,5,0.1642444921110407,2,3,0
0,0,5,0.3277588362438096,0,5,1
0,1,5,0.0506939946557504,4,1,1
0,1,4,0.6106988764888782,0,4,1
0,1,2,0.3779313674301363,3,0,1
0,0,2,0.2018039307855079,4,0,1
0,1,1,0.1363860260192128,1,0,1
0,0,3,0.1177520998753081,2,1,0
0,1,7,0.242118498194268,0,7,1
0,1,4,0.1118306873051282,2,2,0
0,0,5,0.322339019751911,1,4,0
1,0,1,0.5422329949580544,3,0,1
0,1,3,0.1483916488237786,2,1,0
0,1,5,0.1927957049167936,2,3,1
0,1,2,0.4164701073829694,3,0,1
0,1,3,0.2764976723429975,3,0,1
0,0,7,0.5015913104848387,1,6,1
1,0,5,0.5556003014851878,1,4,1
0,1,5,0.3183613821109279,1,4,0
0,1,1,0.3175496390619639,2,0,0
0,1,9,0.3705435809893929,2,7,1
0,0,6,0.6371826117793686,1,5,1
0,0,3,0.1285582150388504,1,2,0
0,1,5,0.5368940071599889,1,4,0
0,1,4,0.4389816968489202,1,3,0
0,1,6,0.1958443897562798,1,5,0
0,0,4,0.6874911610317919,0,4,1
0,0,2,0.3093614523109577,1,1,0
0,1,5,0.4061430460333423,3,2,1
0,1,8,0.4573684227334547,0,8,1
0,1,6,0.373090863663464,2,4,0
0,0,3,0.6619423603177338,2,1,1
0,0,3,0.2382284980922051,1,2,0
0,0,3,0.1973248452192946,0,3,0
0,1,4,0.5191165522612396,3,1,1
0,1,2,0.3527548732182488,1,1,0
0,1,9,0.2972419138234682,1,8,1
0,1,4,0.2634846848957603,1,3,0
1,0,2,0.0900712516770796,3,0,1
0,1,3,0.258328489085568,1,2,0
0,1,3,0.2450776494555248,2,1,0
0,1,1,0.3389047947057832,1,0,0
0,1,6,0.2788076378492142,1,5,1
0,1,3,0.3241322438368215,3,0,1
0,1,3,0.4306367944232384,2,1,1
0,0,5,0.7081343520708167,2,3,1
0,1,2,0.2311414184564592,2,0,0
0,0,5,0.4594451956391159,1,4,0
0,1,6,0.4631613512397547,2,4,0
0,0,7,0.234975065847348,2,5,1
0,1,6,0.0942777756234808,2,4,0
0,1,3,0.7713476843601759,4,0,1
0,0,5,0.0907185024703124,2,3,0
0,1,4,0.4700536657155179,1,3,1
0,1,3,0.1251326652897083,3,0,1
0,0,3,0.4892926426738072,3,0,1
0,0,5,0.549157295979547,3,2,1
0,0,4,0.2149741174201422,1,3,0
0,1,3,0.5046488399484972,1,2,0
0,1,3,0.2771945395579239,2,1,0
0,0,2,0.1158027734529358,1,1,0
0,1,3,0.2319387373402833,1,2,1
0,1,2,0.3404141978046793,0,2,0
0,1,2,0.2993869112136624,3,0,1
0,1,2,0.3474672890078837,1,1,1
0,1,4,0.2363976571407211,3,1,1
0,0,1,0.1393982291509368,4,0,1
0,0,6,0.2382745162287392,0,6,1
0,1,6,0.1711329759480041,0,6,1
0,0,8,0.3708035541820574,2,6,1
0,1,3,0.0208765783033419,1,2,0
0,0,5,0.5925048724343532,1,4,0
0,1,3,0.3915685164820282,0,3,0
0,1,5,0.6639307643444997,1,4,1
0,0,4,0.2189782782990874,4,0,1
0,0,5,0.4475570822444329,0,5,0
0,1,5,0.0414614498926253,2,3,0
0,1,6,0.2101978040823241,2,4,0
0,1,3,0.504347352622539,3,0,1
0,0,3,0.1230622889563358,2,1,0
0,0,4,0.2334156126421558,0,4,0
0,0,4,0.4653516014636214,2,2,0
0,1,1,0.2845597084175265,2,0,0
0,1,1,0.1725203528352082,2,0,0
0,1,8,0.4195387708996277,2,6,1
0,1,5,0.5493157100370442,3,2,1
0,0,5,0.5789828560039788,2,3,0
0,0,3,0.586240588332457,2,1,0
0,0,1,0.215374075027645,2,0,0
0,1,7,0.4401912577937911,3,4,1
0,1,3,0.4400062793977219,2,1,0
0,0,1,0.0507504858508278,1,0,0
0,0,7,0.2414681664001112,3,4,1
0,1,2,0.3173237751563632,1,1,0
0,0,4,0.483188290702459,3,1,1
0,0,2,0.1493509668314913,1,1,0
0,0,5,0.1525637561161502,1,4,0
0,1,4,0.5124324839657408,1,3,0
0,0,3,0.5686457289041538,1,2,0
0,1,3,0.255314500310995,3,0,1
0,0,2,0.2483350850819297,2,0,0
0,1,1,0.216042451384726,1,0,0
0,0,5,0.1398491618735303,3,2,1
0,1,4,0.1582998413405032,3,1,1
0,0,5,0.2921376564911457,1,4,0
0,1,6,0.3287962986990855,1,5,0
0,1,7,0.612336074810382,2,5,1
0,1,7,0.3033504957295075,1,6,1
0,0,2,0.2324074604669834,0,2,1
0,1,9,0.3668075261628051,3,6,1
0,1,6,0.3203369391714011,2,4,0
0,1,1,0.1484110676981499,1,0,1
0,1,6,0.6127537371838587,4,2,1
1,0,3,0.4264167301504382,2,1,0
0,1,6,0.1432325905316719,1,5,0
0,0,6,0.1262195371637998,1,5,0
0,0,3,0.6343876978903373,1,2,1
0,1,8,0.1460794494574143,1,7,1
0,0,11,0.4773810982316608,4,7,1
0,0,5,0.683808496362178,3,2,1
0,1,3,0.2978265894692238,1,2,0
0,0,3,0.106098427996361,3,0,1
0,1,7,0.1751496041447857,0,7,1
0,1,1,0.2862083466687039,1,0,0
1,0,4,0.6155155664711276,3,1,1
0,1,3,0.4352092848314904,0,3,0
0,0,7,0.8166230813349223,3,4,1
0,0,7,0.670550040915866,1,6,1
0,0,1,0.4302923579836711,1,0,0
1,0,4,0.3742590618063009,0,4,1
0,0,7,0.1978126939042412,1,6,1
0,0,4,0.5699654907687729,2,2,1
0,1,3,0.2950998519985873,2,1,0
0,1,3,0.2206985163332269,1,2,0
0,1,4,0.5990994740386175,1,3,0
0,1,5,0.0652880891519368,1,4,0
0,1,3,0.5729969317581777,1,2,1
0,0,5,0.6720092210413625,1,4,1
0,0,5,0.3604396520355657,2,3,0
0,0,8,0.0337537772557373,1,7,1
0,0,7,0.5782563794692515,1,6,1
0,0,2,0.2200610422528364,2,0,0
0,0,5,0.0704099513104804,1,4,0
0,0,2,0.5140776268693978,1,1,0
0,0,5,0.132235667734831,0,5,0
0,1,2,0.193684276702426,0,2,1
0,0,5,0.3693660640371048,1,4,0
0,1,2,0.4107876887811487,5,0,1
1,0,2,0.5470713455139379,2,0,0
0,1,4,0.3156553646865715,1,3,0
1,0,5,0.2343113671809473,1,4,1
0,1,9,0.024390738354293,1,8,1
0,0,4,0.4078587833728784,2,2,0
0,0,4,0.3245768407007782,1,3,0
0,0,1,0.3584300719886935,2,0,0
0,0,2,0.3450044081220046,1,1,0
0,1,4,0.1035584706644465,1,3,1
0,0,5,0.1990963574491881,2,3,0
0,0,5,0.234708964176337,1,4,1
0,1,4,0.1313195287076003,0,4,0
0,0,2,0.5041610317736369,1,1,0
0,1,2,0.0787302910145382,1,1,0
0,1,5,0.4490992512396564,2,3,0
0,1,6,0.6219974483475423,1,5,1
0,1,2,0.2748824294553375,3,0,1
0,1,3,0.5449172868849014,2,1,0
0,0,3,0.1389139697220347,3,0,1
0,1,6,0.3342313630072117,1,5,0
0,1,7,0.5172229891453972,2,5,1
0,1,4,0.3290320772548351,0,4,0
0,0,7,0.5579939173802118,2,5,1
0,1,3,0.3355851977035642,1,2,0
0,1,3,0.3492285905260952,1,2,0
0,1,4,0.6507871619199118,2,2,1
0,0,5,0.2874698306231633,0,5,0
1,0,2,0.1031291055618891,3,0,1
0,1,5,0.7542070850234709,1,4,1
0,1,4,0.5255999853435157,2,2,0
0,1,2,0.2977424577040005,2,0,1
0,1,6,0.1381217712710485,1,5,0
0,1,6,0.2336722226096892,2,4,0
0,1,6,0.3036432210225064,1,5,0
0,1,2,0.3934489035271002,2,0,1
0,0,5,0.2113705007154304,0,5,0
0,0,3,0.2016900346838331,3,0,1
0,1,3,0.26083604826824,0,3,0
0,1,3,0.2886645045215221,1,2,0
0,1,4,0.4074985367121781,1,3,0
0,0,1,0.4621119818329498,1,0,0
0,0,1,0.3351589230869596,1,0,0
0,0,3,0.1245860511793787,4,0,1
0,0,1,0.4932817111042902,0,1,0
0,0,2,0.6400695040289837,0,2,1
0,1,5,0.1233282341837888,4,1,1
0,0,1,0.0756628253102212,0,1,0
0,1,4,0.5404166233570268,0,4,0
0,1,4,0.4698707077153776,1,3,1
0,1,2,0.3255580080434053,1,1,0
0,0,3,0.2505647749868421,1,2,0
0,0,1,0.3685923881509473,2,0,0
0,1,4,0.3931411372276649,1,3,0
0,1,4,0.5356381724551176,1,3,0
0,1,3,0.1242223778905578,2,1,0
0,1,7,0.2417824772627834,4,3,1
0,1,5,0.3363580815253396,1,4,0
0,1,1,0.4528729618219738,2,0,0
0,0,7,0.3467896883786509,1,6,1
0,0,4,0.4086017326532572,1,3,0
0,1,5,0.3688251115718355,1,4,1
0,1,4,0.1775318293191866,2,2,0
0,1,3,0.5608154450885613,0,3,0
0,1,2,0.1128002675211887,1,1,0
0,1,4,0.0566584069097145,2,2,0
0,0,3,0.4951789118095819,0,3,0
0,0,3,0.2071871272058654,0,3,0
0,0,4,0.3317308050179388,1,3,0
0,1,1,0.4683947356122265,0,1,1
1,0,3,0.1081059222602679,2,1,0
0,1,2,0.3046036327794547,2,0,0
0,0,5,0.2551128059518733,1,4,0
0,1,1,0.3502543135819375,0,1,0
0,1,5,0.5625296517364594,2,3,1
0,0,5,0.1158342505557117,2,3,0
0,1,4,0.2935690036400107,2,2,0
0,1,2,0.642442290455642,2,0,1
0,0,3,0.1779273383484866,4,0,1
0,1,3,0.6474066622398359,3,0,1
0,1,3,0.1451048296699169,1,2,0
0,1,3,0.0938628918037193,0,3,0
0,1,4,0.3291773871168058,0,4,0
0,1,2,0.3122098401162779,3,0,1
0,0,4,0.5604122118475661,2,2,0
0,1,3,0.4126224240362464,0,3,0
0,0,2,0.2447827979271181,2,0,0
0,1,5,0.1903772939414638,2,3,1
0,1,2,0.5236821076444229,2,0,0
0,1,3,0.3347233422815447,2,1,1
0,1,5,0.3707346829257641,2,3,0
0,1,5,0.5644702943592489,1,4,1
1,0,3,0.3982981765869122,0,3,1
0,1,4,0.3800313697763104,0,4,1
0,1,1,0.119420262738055,1,0,1
0,1,5,0.15239102692581,1,4,0
0,1,3,0.6734820035306872,0,3,1
0,1,1,0.7993525089008778,1,0,1
0,0,2,0.4377311801526228,4,0,1
0,1,4,0.1980470320463279,4,0,1
0,1,3,0.2982806025694903,2,1,0
0,1,4,0.374025710651547,1,3,1
0,0,3,0.110282346081368,2,1,0
0,1,6,0.4116936173158123,2,4,0
0,0,3,0.3521188821146034,1,2,1
0,1,9,0.6330611615736348,0,9,1
0,1,2,0.1114967343060025,1,1,0
1,0,4,0.2388835730231823,2,2,1
0,1,2,0.6702805837187393,2,0,1
0,0,1,0.1079281316120359,1,0,0
0,0,4,0.5271713563694156,2,2,1
0,0,12,0.6143223287625307,2,10,1
0,0,4,0.2612046412521201,1,3,0
0,1,4,0.1865936383754405,2,2,0
1,0,4,0.1788682102517782,2,2,1
0,1,4,0.3932656132322044,3,1,1
0,1,2,0.2178083172544377,1,1,0
0,1,4,0.398583591959993,3,1,1
0,0,5,0.6079512873990557,3,2,1
0,0,6,0.5520902971193461,2,4,0
1,0,3,0.2002238278570741,2,1,0
0,1,2,0.5028227805463907,2,0,0
0,0,6,0.1389903064932085,0,6,0
1,0,2,0.45328489722123,2,0,0
0,1,6,0.3026483320399725,1,5,0
0,1,3,0.5878488507529902,3,0,1
1,0,7,0.2722875753421647,0,7,1
0,0,4,0.1568684551462556,1,3,0
0,0,3,0.5497344705375411,1,2,0
0,1,2,0.08997570031515,4,0,1
0,1,4,0.5758562484970733,2,2,1
0,1,1,0.2294199281544487,3,0,1
0,1,8,0.1678358089364192,3,5,1
0,0,2,0.1771125687167234,0,2,0
